round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s
8,MEAN,0.276525,0.958786,0.910780,0.998333,0.998011,0.728125,0.753904,0.994777,0.682537,0.409420,0,7,1.0000,N/A,227.37
9,1,0.293338,0.955528,0.972129,0.997653,0.996198,0.809074,0.906839,0.997458,0.078049,0.536082,0,0,1,N/A,0.00
9,2,0.259224,0.968474,0.975919,0.998644,0.999039,0.620690,0.826923,0.996587,0.614173,0.480000,0,0,1,N/A,0.00
9,3,0.458928,0.885918,0.533623,0.998937,0.994048,0.958042,0.908674,1.000000,0.688142,0.111111,0,1,0,N/A,0.00
9,4,0.187555,0.969701,0.977325,0.998219,0.998396,0.882883,0.329897,0.997169,0.915727,0.502283,0,0,0,N/A,0.00
9,5,0.261573,0.948027,0.865741,0.998217,0.996942,0.946927,0.915221,0.996508,0.173913,0.507042,0,1,0,N/A,0.00
9,6,0.175814,0.964031,0.968491,0.998795,0.997135,0.926773,0.473008,0.986301,0.915066,0.266667,0,1,0,N/A,0.00
9,7,0.308978,0.949481,0.977461,1.000000,1.000000,0.000000,0.577878,0.998462,0.913231,0.837838,0,1,0,N/A,0.00
9,8,0.204054,0.958518,0.966448,0.998055,0.997687,0.700000,0.742222,0.995609,0.900065,0.105263,0,1,0,N/A,0.00
9,9,0.147643,0.983492,0.975075,0.999093,0.997677,0.894366,0.869048,1.000000,0.731183,0.040000,0,1,0,N/A,0.00
9,10,0.235324,0.967005,0.980173,0.996659,0.998758,0.079208,0.486842,0.996721,0.930621,0.719626,0,1,0,N/A,0.00
9,MEAN,0.253243,0.955017,0.919238,0.998427,0.997588,0.681796,0.703655,0.996482,0.686017,0.410591,0,7,1.0000,N/A,226.77
10,1,0.295165,0.939541,0.962467,0.997260,0.996198,0.694943,0.878238,0.996085,0.056940,0.536082,0,0,1,N/A,0.00
10,2,0.242470,0.967149,0.975829,0.998305,0.999808,0.488584,0.882682,0.995444,0.551724,0.494845,0,0,1,N/A,0.00
10,3,0.499452,0.846575,0.396694,0.998937,0.997015,0.944828,0.871879,1.000000,0.654801,0.111111,0,1,0,N/A,0.00
10,4,0.168770,0.976190,0.974034,0.998219,0.999276,0.839760,0.451977,0.996459,0.943144,0.539216,0,0,0,N/A,0.00
10,5,0.276972,0.929981,0.796610,0.998217,0.996942,0.941176,0.876347,0.995159,0.150289,0.507042,0,1,0,N/A,0.00
10,6,0.160334,0.969946,0.958288,0.997990,1.000000,0.911964,0.570447,0.986301,0.943318,0.246914,0,1,0,N/A,0.00
10,7,0.281742,0.956270,0.975542,1.000000,1.000000,0.000000,0.686747,0.997691,0.939358,0.837838,0,1,0,N/A,0.00
10,8,0.192895,0.961639,0.954860,0.997748,0.999230,0.560000,0.768104,0.993953,0.919708,0.102564,0,1,0,N/A,0.00
10,9,0.139770,0.980794,0.972367,0.998791,0.998674,0.841930,0.877193,0.997253,0.641509,0.040000,0,1,0,N/A,0.00
10,10,0.211702,0.970784,0.975741,0.996659,0.999242,0.040816,0.604240,0.993421,0.950765,0.743961,0,1,0,N/A,0.00
10,MEAN,0.246927,0.949887,0.894243,0.998213,0.998638,0.626400,0.746785,0.995176,0.675156,0.415957,0,7,1.0000,N/A,221.35
11,1,0.400736,0.859122,0.844260,0.996082,0.981273,0.509132,0.638950,0.999219,0.297872,0.541667,0,0,1,N/A,0.00
11,2,0.299643,0.920258,0.927014,0.997284,0.999040,0.273063,0.643052,0.997727,0.733333,0.505263,0,0,1,N/A,0.00
11,3,0.799213,0.609498,0.074410,0.997872,0.991150,0.929766,0.611610,1.000000,0.797306,0.117647,0,1,0,N/A,0.00
11,4,0.232721,0.944880,0.885545,0.997532,0.999431,0.693849,0.244576,0.998763,0.848806,0.564103,0,0,0,N/A,0.00
11,5,0.383176,0.847209,0.378321,0.998217,0.998473,0.939891,0.634115,0.998391,0.521739,0.514286,0,1,0,N/A,0.00
11,6,0.235828,0.933977,0.826263,0.997587,0.986817,0.865485,0.337931,1.000000,0.844465,0.281690,0,1,0,N/A,0.00
11,7,0.405058,0.890176,0.907951,1.000000,1.000000,0.000000,0.446809,1.000000,0.864230,0.837838,0,1,0,N/A,0.00
11,8,0.295312,0.909384,0.764726,0.996000,0.984848,0.297872,0.559546,0.996711,0.847109,0.114286,0,1,0,N/A,0.00
11,9,0.162950,0.959862,0.912031,0.997983,0.995708,0.715673,0.647215,1.000000,0.869565,0.044444,0,1,0,N/A,0.00
11,10,0.295734,0.922851,0.907171,0.996659,0.999518,0.014363,0.377668,1.000000,0.857275,0.777778,0,1,0,N/A,0.00
