round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s
10,8,2.024929,0.162807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280024,0.000000,0,0,0,N/A,0.00
10,9,2.024091,0.003884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007739,0.000000,0,0,0,N/A,0.00
10,10,1.999224,0.148539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.258658,0.000000,0,0,0,N/A,0.00
10,MEAN,2.045520,0.087963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.153624,0.000000,0,,N/A,N/A,234.40
11,1,nan,0.407325,0.578864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
11,2,nan,0.540622,0.701823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
11,3,nan,0.016170,0.031826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
11,4,nan,0.168268,0.288064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
11,5,nan,0.047401,0.090512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
11,6,nan,0.110199,0.198521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
11,7,nan,0.514776,0.679673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
11,8,nan,0.123439,0.219753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
11,9,nan,0.200583,0.334142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
11,10,nan,0.317236,0.481669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
11,MEAN,nan,0.244602,0.360485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,N/A,N/A,255.83
12,1,2.076888,0.012789,0.000000,0.000000,0.025256,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
12,2,2.033226,0.229954,0.000000,0.000000,0.373923,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
12,3,2.135227,0.021390,0.000000,0.000000,0.041885,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
12,4,2.010728,0.407670,0.000000,0.000000,0.579212,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
12,5,2.097135,0.078922,0.000000,0.000000,0.146298,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
12,6,2.024610,0.063247,0.000000,0.000000,0.118969,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
12,7,2.033408,0.089457,0.000000,0.000000,0.164223,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
12,8,2.030829,0.065445,0.000000,0.000000,0.122850,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
12,9,2.029309,0.162926,0.000000,0.000000,0.280200,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
12,10,2.005290,0.435419,0.000000,0.000000,0.606679,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
12,MEAN,2.047665,0.156722,0.000000,0.000000,0.245950,0.000000,0.000000,0.000000,0.000000,0.000000,0,,N/A,N/A,218.00
13,1,nan,0.407325,0.578864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
13,2,nan,0.540622,0.701823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
13,3,nan,0.016170,0.031826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
13,4,nan,0.168268,0.288064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
13,5,nan,0.047401,0.090512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
13,6,nan,0.110199,0.198521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
13,7,nan,0.514776,0.679673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
13,8,nan,0.123439,0.219753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
13,9,nan,0.200583,0.334142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
13,10,nan,0.317236,0.481669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
13,MEAN,nan,0.244602,0.360485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,N/A,N/A,220.61
14,1,2.075530,0.012789,0.000000,0.000000,0.025256,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
14,2,2.034735,0.229954,0.000000,0.000000,0.373923,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
14,3,2.129987,0.021390,0.000000,0.000000,0.041885,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
14,4,2.015553,0.407670,0.000000,0.000000,0.579212,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
14,5,2.095923,0.078922,0.000000,0.000000,0.146298,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
14,6,2.026022,0.063247,0.000000,0.000000,0.118969,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
14,7,2.035294,0.089457,0.000000,0.000000,0.164223,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
14,8,2.032469,0.065445,0.000000,0.000000,0.122850,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
14,9,2.030594,0.162926,0.000000,0.000000,0.280200,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
14,10,2.010302,0.435419,0.000000,0.000000,0.606679,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
14,MEAN,2.048641,0.156722,0.000000,0.000000,0.245950,0.000000,0.000000,0.000000,0.000000,0.000000,0,,N/A,N/A,257.23
15,1,nan,0.407325,0.578864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
15,2,nan,0.540622,0.701823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
15,3,nan,0.016170,0.031826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
15,4,nan,0.168268,0.288064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
15,5,nan,0.047401,0.090512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
15,6,nan,0.110199,0.198521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
15,7,nan,0.514776,0.679673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
15,8,nan,0.123439,0.219753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
15,9,nan,0.200583,0.334142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
15,10,nan,0.317236,0.481669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
15,MEAN,nan,0.244602,0.360485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,N/A,N/A,218.73
16,1,2.075531,0.012789,0.000000,0.000000,0.025256,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
16,2,2.039337,0.229954,0.000000,0.000000,0.373923,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
