round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s
6,3,0.555112,0.785983,0.000000,0.601673,0.986311,0.484621,0.955300,0.725852,0.000000,0.527772,0,1,0,N/A,0.00
6,4,0.619975,0.820105,0.000000,0.508555,0.857143,0.846380,0.991123,0.206186,0.000000,0.839715,0,1,0,N/A,0.00
6,5,0.263458,0.915453,0.000000,0.351617,0.985434,0.956928,0.978318,0.760865,0.000000,0.107551,0,0,0,N/A,0.00
6,6,0.466857,0.831480,0.000000,0.644863,0.981238,0.695394,0.987475,0.638424,0.000000,0.583624,0,1,0,N/A,0.00
6,7,1.154726,0.530539,0.000000,0.377982,0.886022,0.576122,0.425806,0.747042,0.000000,0.450800,0,0,0,N/A,0.00
6,8,0.646948,0.758846,0.000000,0.560160,0.974340,0.939565,0.978985,0.730487,0.000000,0.411933,0,1,0,N/A,0.00
6,9,0.679487,0.786148,0.000000,0.022059,0.983417,0.849696,0.611111,0.660494,0.000000,0.824897,0,1,0,N/A,0.00
6,10,0.866531,0.671831,0.000000,0.296434,0.720588,0.942229,0.978290,0.753580,0.000000,0.312291,0,1,0,N/A,0.00
6,MEAN,0.730343,0.733077,0.000000,0.370165,0.925123,0.734784,0.883358,0.666743,0.000000,0.472282,0,6,1.0000,14.9983,335.85
7,1,0.665006,0.748677,0.000000,0.159011,0.976045,0.165186,0.977354,0.908843,0.000000,0.293371,0,0,1,N/A,0.00
7,2,1.150704,0.640144,0.000000,0.421955,0.960317,0.894070,0.960168,0.611650,0.000000,0.638320,0,0,1,N/A,0.00
7,3,0.421854,0.853019,0.000000,0.687975,0.993864,0.486969,0.975037,0.850885,0.000000,0.688191,0,1,0,N/A,0.00
7,4,0.653395,0.797173,0.000000,0.575238,0.880282,0.846604,0.991949,0.086705,0.000000,0.836591,0,1,0,N/A,0.00
7,5,0.195750,0.963440,0.000000,0.506507,0.992610,0.959648,0.988544,0.934202,0.000000,0.286689,0,0,0,N/A,0.00
7,6,0.408952,0.846370,0.000000,0.681588,0.987884,0.697778,0.991490,0.603917,0.000000,0.680540,0,1,0,N/A,0.00
7,7,0.924635,0.651761,0.000000,0.535599,0.956916,0.577000,0.485294,0.875983,0.000000,0.630197,0,1,0,N/A,0.00
7,8,0.512877,0.844499,0.000000,0.670206,0.981175,0.941884,0.985028,0.852287,0.000000,0.590621,0,1,0,N/A,0.00
7,9,0.701570,0.781426,0.000000,0.031579,0.993464,0.851579,0.750000,0.459588,0.000000,0.833061,0,0,0,N/A,0.00
7,10,0.655275,0.826251,0.000000,0.482143,0.759690,0.943906,0.980919,0.900366,0.000000,0.545549,0,1,0,N/A,0.00
7,MEAN,0.629002,0.795276,0.000000,0.475180,0.948225,0.736462,0.908578,0.708443,0.000000,0.602313,0,6,1.0000,14.9983,330.52
8,1,0.549267,0.780835,0.000000,0.140777,0.970968,0.196825,0.975032,0.918356,0.322866,0.293801,0,0,1,N/A,0.00
8,2,0.947615,0.644576,0.000000,0.379464,0.913208,0.914190,0.958071,0.615977,0.257143,0.637418,0,0,1,N/A,0.00
8,3,0.443454,0.839906,0.000000,0.573424,0.995433,0.544845,0.980252,0.838031,0.308740,0.643511,0,1,0,N/A,0.00
8,4,0.542041,0.799446,0.000000,0.537068,0.809061,0.867310,0.989274,0.077807,0.241071,0.848391,0,1,0,N/A,0.00
8,5,0.199883,0.964214,0.000000,0.454865,0.993868,0.963943,0.990548,0.936835,0.125000,0.277108,0,0,0,N/A,0.00
