path,model,tag,epsilon,best_accuracy,final_accuracy,last_n_acc_std,krum_detection_rate,krum_rounds_full_detection,krum_score_ratio_mean,krum_score_ratio_std,krum_score_ratio_trend_slope,krum_score_ratio_pct_change_total,dp_calibration_mean_pct_error,dp_calibration_max_pct_error,last_round_drop_metric,last_round_f1_drop_from_prior,last_round_instability_flag,rare_class_trajectories
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_application_dp01.csv,application,dp01,1.0,0.65925,0.586183,0.03527185510006527,1.0,True,101.930036,6.660968766245644,0.8924542307692275,26.614526307181386,0.5099999999999993,0.5099999999999993,accuracy,0.073067,True,"{'Fingerprinting': {'final_value': 0.0, 'max_value': 0.0, 'wake_round': None, 'rounds_at_zero': 25}, 'SQL_injection': {'final_value': 0.286296, 'max_value': 0.664504, 'wake_round': 1, 'rounds_at_zero': 0}, 'Uploading': {'final_value': 0.257817, 'max_value': 0.293175, 'wake_round': 4, 'rounds_at_zero': 3}, 'XSS': {'final_value': 0.161023, 'max_value': 0.229349, 'wake_round': 7, 'rounds_at_zero': 6}}"
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_application_dp02.csv,application,dp02,2.0,0.715418,0.715418,0.04443454940133861,1.0,True,102.07238000000001,7.004578104592262,0.9276481538461521,28.809684159629757,0.28000000000000247,0.28000000000000247,accuracy,-0.03755900000000001,False,"{'Fingerprinting': {'final_value': 0.505618, 'max_value': 0.505618, 'wake_round': 20, 'rounds_at_zero': 19}, 'SQL_injection': {'final_value': 0.756432, 'max_value': 0.756432, 'wake_round': 1, 'rounds_at_zero': 0}, 'Uploading': {'final_value': 0.269469, 'max_value': 0.344148, 'wake_round': 3, 'rounds_at_zero': 2}, 'XSS': {'final_value': 0.259272, 'max_value': 0.260494, 'wake_round': 6, 'rounds_at_zero': 5}}"
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_application_dp03.csv,application,dp03,3.0,0.702324,0.631478,0.047535758915788824,1.0,True,102.95803199999999,7.31154180803201,0.9704833846153814,30.21710020752902,0.22999999999999687,0.22999999999999687,accuracy,0.026424000000000003,False,"{'Fingerprinting': {'final_value': 0.542396, 'max_value': 0.542396, 'wake_round': 20, 'rounds_at_zero': 19}, 'SQL_injection': {'final_value': 0.67264, 'max_value': 0.697498, 'wake_round': 1, 'rounds_at_zero': 0}, 'Uploading': {'final_value': 0.28304, 'max_value': 0.326503, 'wake_round': 3, 'rounds_at_zero': 2}, 'XSS': {'final_value': 0.260494, 'max_value': 0.261416, 'wake_round': 7, 'rounds_at_zero': 6}}"
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_application_dp04.csv,application,dp04,4.0,0.734217,0.718392,0.07504751335520721,1.0,True,103.42675600000001,7.276395486553308,0.9541857692307678,31.886404517301493,0.12999999999999678,0.12999999999999678,accuracy,-0.15616800000000008,False,"{'Fingerprinting': {'final_value': 0.398717, 'max_value': 0.398717, 'wake_round': 21, 'rounds_at_zero': 20}, 'SQL_injection': {'final_value': 0.747398, 'max_value': 0.747398, 'wake_round': 1, 'rounds_at_zero': 0}, 'Uploading': {'final_value': 0.347071, 'max_value': 0.357156, 'wake_round': 3, 'rounds_at_zero': 2}, 'XSS': {'final_value': 0.258497, 'max_value': 0.261233, 'wake_round': 5, 'rounds_at_zero': 4}}"
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_application_dp05.csv,application,dp05,5.0,0.767483,0.767483,0.017163029665533996,1.0,True,103.793904,7.689942941621868,1.0043957692307661,32.840403416836786,0.09999999999999788,0.09999999999999788,accuracy,-0.0017660000000000453,False,"{'Fingerprinting': {'final_value': 0.566614, 'max_value': 0.566614, 'wake_round': 18, 'rounds_at_zero': 17}, 'SQL_injection': {'final_value': 0.789419, 'max_value': 0.796192, 'wake_round': 1, 'rounds_at_zero': 0}, 'Uploading': {'final_value': 0.456165, 'max_value': 0.468655, 'wake_round': 2, 'rounds_at_zero': 1}, 'XSS': {'final_value': 0.269685, 'max_value': 0.282317, 'wake_round': 6, 'rounds_at_zero': 5}}"
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_application_dp06.csv,application,dp06,6.0,0.709693,0.63063,0.09893448121206275,1.0,True,103.30307599999998,7.534226102719509,0.9896919230769208,31.131874690589754,0.07666666666666563,0.07666666666666563,accuracy,0.079063,True,"{'Fingerprinting': {'final_value': 0.599872, 'max_value': 0.599872, 'wake_round': 14, 'rounds_at_zero': 13}, 'SQL_injection': {'final_value': 0.273964, 'max_value': 0.651329, 'wake_round': 1, 'rounds_at_zero': 0}, 'Uploading': {'final_value': 0.298329, 'max_value': 0.347438, 'wake_round': 3, 'rounds_at_zero': 2}, 'XSS': {'final_value': 0.260353, 'max_value': 0.260494, 'wake_round': 4, 'rounds_at_zero': 3}}"
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_application_dp07.csv,application,dp07,7.0,0.745401,0.538604,0.08536469755583981,1.0,True,103.69914,7.7928313980970145,1.004943846153844,34.73608969169074,0.09285714285714215,0.09285714285714215,accuracy,0.16202300000000003,True,"{'Fingerprinting': {'final_value': 0.554768, 'max_value': 0.565441, 'wake_round': 16, 'rounds_at_zero': 15}, 'SQL_injection': {'final_value': 0.311034, 'max_value': 0.693945, 'wake_round': 1, 'rounds_at_zero': 0}, 'Uploading': {'final_value': 0.287108, 'max_value': 0.377933, 'wake_round': 3, 'rounds_at_zero': 2}, 'XSS': {'final_value': 0.260494, 'max_value': 0.260494, 'wake_round': 4, 'rounds_at_zero': 3}}"
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_application_dp08.csv,application,dp08,8.0,0.789231,0.775785,0.03193784766073003,1.0,True,104.145256,7.844259621908239,1.0236708461538435,33.75121069547956,0.05125000000000268,0.05125000000000268,accuracy,0.013446000000000069,False,"{'Fingerprinting': {'final_value': 0.605421, 'max_value': 0.606681, 'wake_round': 15, 'rounds_at_zero': 14}, 'SQL_injection': {'final_value': 0.762006, 'max_value': 0.77573, 'wake_round': 1, 'rounds_at_zero': 0}, 'Uploading': {'final_value': 0.427846, 'max_value': 0.447605, 'wake_round': 3, 'rounds_at_zero': 2}, 'XSS': {'final_value': 0.30607, 'max_value': 0.311138, 'wake_round': 4, 'rounds_at_zero': 3}}"
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_application_dp09.csv,application,dp09,9.0,0.763291,0.763291,0.014550710584023034,1.0,True,104.26595199999998,7.864433391866194,1.0164347692307671,34.50204319769536,0.042222222222222515,0.04222222222222251,accuracy,-0.015649000000000024,False,"{'Fingerprinting': {'final_value': 0.620071, 'max_value': 0.620071, 'wake_round': 17, 'rounds_at_zero': 16}, 'SQL_injection': {'final_value': 0.784668, 'max_value': 0.784668, 'wake_round': 1, 'rounds_at_zero': 0}, 'Uploading': {'final_value': 0.41881, 'max_value': 0.424143, 'wake_round': 3, 'rounds_at_zero': 2}, 'XSS': {'final_value': 0.260353, 'max_value': 0.260494, 'wake_round': 5, 'rounds_at_zero': 4}}"
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_application_dp0p5.csv,application,dp0p5,0.5,0.675248,0.675248,0.029200689740141395,1.0,True,100.78611599999998,6.123010786416001,0.8199682307692289,23.967995026591417,1.0199999999999987,1.0199999999999987,accuracy,-0.07959399999999994,False,"{'Fingerprinting': {'final_value': 0.0, 'max_value': 0.0, 'wake_round': None, 'rounds_at_zero': 25}, 'SQL_injection': {'final_value': 0.644358, 'max_value': 0.648441, 'wake_round': 1, 'rounds_at_zero': 0}, 'Uploading': {'final_value': 0.177129, 'max_value': 0.220821, 'wake_round': 4, 'rounds_at_zero': 3}, 'XSS': {'final_value': 0.242935, 'max_value': 0.242935, 'wake_round': 10, 'rounds_at_zero': 9}}"
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_application_dp10.csv,application,dp10,10.0,0.743887,0.703793,0.027668202245538107,1.0,True,104.56107600000001,7.987443502214376,1.0379693846153817,36.53973038975569,0.039999999999995595,0.039999999999995595,accuracy,-0.04645600000000005,False,"{'Fingerprinting': {'final_value': 0.586504, 'max_value': 0.586504, 'wake_round': 16, 'rounds_at_zero': 15}, 'SQL_injection': {'final_value': 0.672069, 'max_value': 0.733823, 'wake_round': 1, 'rounds_at_zero': 0}, 'Uploading': {'final_value': 0.393143, 'max_value': 0.406725, 'wake_round': 2, 'rounds_at_zero': 1}, 'XSS': {'final_value': 0.258951, 'max_value': 0.260216, 'wake_round': 5, 'rounds_at_zero': 4}}"
